Drug,Disease,Dosage,Side_Effects,Contraindications,Drug_Category,General_Precaution,Administration_Route,Population_Group,Risk_Level,Disclaimer
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult,Avoid duplicate therapy,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Avoid duplicate therapy,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Avoid duplicate therapy,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Avoid duplicate therapy,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Avoid duplicate therapy,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Avoid duplicate therapy,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Avoid duplicate therapy,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Avoid duplicate therapy,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Avoid duplicate therapy,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Avoid duplicate therapy,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Avoid duplicate therapy,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Avoid duplicate therapy,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Avoid duplicate therapy,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult,Follow label directions,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult,Follow label directions,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult,Follow label directions,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult,Follow label directions,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Follow label directions,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Follow label directions,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Follow label directions,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Follow label directions,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Follow label directions,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Follow label directions,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Follow label directions,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Follow label directions,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Follow label directions,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Follow label directions,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Follow label directions,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Follow label directions,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult,Follow label directions,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult,Follow label directions,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult,Follow label directions,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult,Follow label directions,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Follow label directions,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Follow label directions,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Follow label directions,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Follow label directions,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Follow label directions,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Follow label directions,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Follow label directions,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Follow label directions,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Follow label directions,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Follow label directions,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Follow label directions,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Follow label directions,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult,Follow label directions,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult,Follow label directions,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult,Follow label directions,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult,Follow label directions,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Follow label directions,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Follow label directions,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Follow label directions,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Pediatric,Follow label directions,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Follow label directions,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Follow label directions,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Follow label directions,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,General,Follow label directions,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Follow label directions,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Follow label directions,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Follow label directions,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Bronchodilator,Adult/Pediatric,Follow label directions,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Take after food,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Take after food,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Take after food,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Take after food,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Take after food,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Take after food,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Take after food,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Take after food,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Take after food,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Take after food,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Take after food,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Take after food,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Take after food,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Take after food,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Take after food,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Take after food,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Take after food,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Take after food,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Take after food,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Take after food,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Take after food,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Take after food,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Take after food,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Take after food,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Take after food,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Take after food,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Take after food,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Take after food,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Take after food,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Take after food,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Take after food,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Take after food,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Take after food,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Take after food,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Take after food,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Take after food,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Take after food,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Take after food,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Take after food,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Take after food,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Take after food,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Take after food,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Take after food,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Take after food,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Take after food,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Take after food,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Take after food,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Take after food,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Monitor symptoms,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Monitor symptoms,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Monitor symptoms,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Monitor symptoms,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Monitor symptoms,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Monitor symptoms,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Monitor symptoms,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Monitor symptoms,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Monitor symptoms,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Monitor symptoms,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Monitor symptoms,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Monitor symptoms,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Monitor symptoms,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Monitor symptoms,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Monitor symptoms,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Monitor symptoms,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Monitor symptoms,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Monitor symptoms,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Monitor symptoms,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Monitor symptoms,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Monitor symptoms,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Monitor symptoms,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Monitor symptoms,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Monitor symptoms,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Monitor symptoms,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Monitor symptoms,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Monitor symptoms,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Monitor symptoms,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Monitor symptoms,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Monitor symptoms,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Monitor symptoms,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Monitor symptoms,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Monitor symptoms,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Monitor symptoms,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Monitor symptoms,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Monitor symptoms,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Monitor symptoms,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Monitor symptoms,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Monitor symptoms,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Monitor symptoms,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Monitor symptoms,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Monitor symptoms,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Monitor symptoms,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Monitor symptoms,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Monitor symptoms,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Monitor symptoms,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Monitor symptoms,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Monitor symptoms,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Use only basic guidance,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Use only basic guidance,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Use only basic guidance,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Use only basic guidance,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Use only basic guidance,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Use only basic guidance,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Use only basic guidance,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Use only basic guidance,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Use only basic guidance,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Use only basic guidance,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Use only basic guidance,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Use only basic guidance,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Use only basic guidance,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Use only basic guidance,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Use only basic guidance,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Use only basic guidance,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Use only basic guidance,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Use only basic guidance,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Use only basic guidance,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Use only basic guidance,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Use only basic guidance,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Use only basic guidance,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Use only basic guidance,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Use only basic guidance,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Use only basic guidance,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Use only basic guidance,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Use only basic guidance,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Use only basic guidance,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Use only basic guidance,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Use only basic guidance,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Use only basic guidance,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Use only basic guidance,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Use only basic guidance,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Use only basic guidance,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Use only basic guidance,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Use only basic guidance,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Use only basic guidance,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Use only basic guidance,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Use only basic guidance,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Use only basic guidance,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Use only basic guidance,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Use only basic guidance,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Use only basic guidance,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Use only basic guidance,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Use only basic guidance,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Use only basic guidance,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Use only basic guidance,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Use only basic guidance,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Hydrate adequately,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Hydrate adequately,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Hydrate adequately,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Hydrate adequately,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Hydrate adequately,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Hydrate adequately,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Hydrate adequately,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Hydrate adequately,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Hydrate adequately,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Hydrate adequately,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Hydrate adequately,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Hydrate adequately,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Hydrate adequately,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Hydrate adequately,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Hydrate adequately,Oral,Moderate,Informational only
